id,a0,a1,a2,a3,a4,
dos,34.55280,207.64200,50.19660,3,-1,
dos,30.63160,235.14900,50.90130,3,-1,
dos,37.84460,17.94420,50.31820,3,-1,
dos,35.60000,194.71300,42.00830,3,-1,
dos,48.00000,235.10300,37.00000,3,-1,
dos,34.16860,137.40000,33.19430,3,-1,
dos,37.09090,149.81200,42.09090,3,-1,
dos,35.68420,353.85200,31.00660,3,-1,
dos,33.69230,134.10700,31.24040,3,-1,
dos,31.87960,281.67100,39.55780,3,-1,
dos,40.39470,250.07600,40.00250,3,-1,
dos,34.09100,295.62800,36.37120,3,-1,
dos,42.66670,273.34900,56.77780,3,-1,
dos,31.17570,338.72100,38.34420,3,-1,
dos,38.09050,240.92700,40.37260,3,-1,
dos,39.22690,246.89100,33.99380,3,-1,
dos,33.84000,194.64200,40.40500,3,-1,
dos,31.83970,299.50100,41.91650,3,-1,
dos,35.51350,353.66900,43.03040,3,-1,
dos,30.88890,41.10170,37.44910,3,-1,
dos,32.29220,28.56600,35.41610,3,-1,
dos,33.64520,279.40800,41.52280,3,-1,
dos,36.19360,275.97500,52.00400,3,-1,
dos,38.25710,241.85200,44.22680,3,-1,
dos,39.55900,134.13300,54.64860,3,-1,
dos,30.80000,189.45400,31.40830,3,-1,
dos,37.63720,181.47200,75.23040,3,-1,
dos,33.84060,273.15900,54.42860,3,-1,
dos,33.66670,312.49300,38.68060,3,-1,
dos,39.97760,249.44800,33.01130,3,-1,
dos,34.18980,277.29500,46.15730,3,-1,
dos,36.11010,63.45190,53.84230,3,-1,
dos,34.10390,350.62500,48.73020,3,-1,
dos,40.54300,288.97700,72.11600,3,-1,
dos,37.50140,242.95200,31.08350,3,-1,
dos,34.50000,244.76800,38.06250,3,-1,
dos,42.00000,280.60700,38.37500,3,-1,
dos,38.80000,240.60400,39.40830,3,-1,
dos,36.63730,39.39350,56.04140,3,-1,
dos,34.14850,348.46400,50.30920,3,-1,
dos,48.00000,233.91800,75.00200,3,-1,
dos,34.93020,238.43700,32.06750,3,-1,
dos,30.82760,259.35600,41.69400,3,-1,
dos,28.26080,246.43900,32.90630,3,-1,
dos,34.48940,236.38400,32.13930,3,-1,
dos,33.93610,62.83300,49.61630,3,-1,
dos,41.65710,294.76300,66.88930,3,-1,
dos,29.05570,195.64800,34.55230,3,-1,
dos,32.66670,248.56800,35.34720,3,-1,
dos,40.22220,347.52900,41.67130,3,-1,
dos,24.00000,17.17440,39.66700,3,-1,
dos,33.99130,251.68900,31.31490,3,-1,
dos,33.88220,34.05880,39.39140,3,-1,
dos,32.00000,293.91700,59.00000,3,-1,
dos,39.54960,269.77200,30.77200,3,-1,
dos,41.90850,262.87500,42.11360,3,-1,
dos,35.57370,341.70200,40.60640,3,-1,
dos,48.00000,310.08000,45.22220,3,-1,
dos,35.77780,251.30600,31.00460,3,-1,
dos,30.31110,47.22240,37.72930,3,-1,
dos,37.17490,55.43130,50.15230,3,-1,
dos,37.11110,201.63900,32.11580,3,-1,
dos,35.10670,252.60300,35.06810,3,-1,
dos,40.46960,12.12820,74.12950,3,-1,
dos,34.50000,66.14000,32.06250,3,-1,
dos,34.60260,73.66790,34.16500,3,-1,
dos,35.38900,225.77600,36.20380,3,-1,
dos,36.19360,237.79500,33.00400,3,-1,
dos,48.00000,289.95200,49.77730,3,-1,
dos,41.45350,245.83500,43.45500,3,-1,
dos,40.65000,268.04300,44.66730,3,-1,
dos,40.19310,258.21900,33.81090,3,-1,
dos,42.00000,289.16600,30.62500,3,-1,
dos,40.08820,92.93390,31.72850,3,-1,
dos,34.00000,344.69800,51.16670,3,-1,
dos,34.80000,294.72800,30.02500,3,-1,
dos,29.26360,175.03800,57.44130,3,-1,
dos,37.42860,203.53500,34.14880,3,-1,
dos,35.59330,256.42100,31.00540,3,-1,
dos,32.11760,104.91000,47.88970,3,-1,
dos,39.06430,272.59200,32.08570,3,-1,
dos,40.50000,197.58000,47.12500,3,-1,
dos,33.13320,192.02200,43.27440,3,-1,
dos,30.50000,189.24400,58.52080,3,-1,
dos,30.46150,330.65700,52.76920,3,-1,
dos,32.33060,238.72200,36.27640,3,-1,
dos,36.52250,243.86000,45.01660,3,-1,
dos,39.72600,302.88700,58.61360,3,-1,
dos,31.14040,257.11500,33.35580,3,-1,
dos,37.40830,250.83300,43.13000,3,-1,
dos,30.00000,4.62051,32.37500,3,-1,
dos,40.29460,188.66100,61.86530,3,-1,
dos,38.14290,210.73100,46.24800,3,-1,
dos,42.62240,241.03100,61.11960,3,-1,
dos,38.92570,83.22470,31.39960,3,-1,
dos,43.49890,207.75300,56.68650,3,-1,
dos,35.45450,247.29900,38.02270,3,-1,
dos,41.27360,106.96300,54.84610,3,-1,
dos,29.35960,348.62200,35.48180,3,-1,
dos,42.00000,302.83100,42.87500,3,-1,
dos,37.93990,260.93900,37.38620,3,-1,
dos,33.31970,326.50900,43.55170,3,-1,
dos,34.27310,199.31800,40.27340,3,-1,
dos,39.00000,217.67300,54.37500,3,-1,
dos,35.05720,104.95000,35.04800,3,-1,
dos,33.77470,139.46200,53.35120,3,-1,
dos,32.40000,320.51600,40.35000,3,-1,
dos,35.18950,305.34900,56.07640,3,-1,
dos,39.00000,286.58800,30.37500,3,-1,
dos,40.05190,226.93700,31.94890,3,-1,
dos,34.06280,247.47900,89.30790,3,-1,
dos,44.20630,344.20300,64.05420,3,-1,
dos,34.61540,131.69700,39.17310,3,-1,
dos,33.26230,175.32500,83.38200,3,-1,
dos,28.99570,278.06300,32.95170,3,-1,
dos,31.89470,211.11200,31.11180,3,-1,
dos,35.14290,99.16370,41.03570,3,-1,
dos,40.53640,56.10920,39.64650,3,-1,
dos,34.57980,53.86870,34.62180,3,-1,
dos,30.00000,129.78500,48.18050,3,-1,
dos,40.00000,252.58100,38.00000,3,-1,
dos,30.00000,220.31600,38.87500,3,-1,
dos,36.85710,306.77200,31.05360,3,-1,
dos,36.53380,157.77100,35.13120,3,-1,
dos,36.56750,227.94900,31.79800,3,-1,
dos,35.41480,70.12920,34.02170,3,-1,
dos,32.29190,336.07500,34.94420,3,-1,
dos,31.59040,177.19600,86.15110,3,-1,
dos,34.00000,266.25600,34.33330,3,-1,
dos,38.61320,287.80100,34.75610,3,-1,
dos,32.16040,33.45120,34.74910,3,-1,
dos,38.77890,54.07560,57.14500,3,-1,
dos,33.40130,200.10400,65.66850,3,-1,
dos,36.70590,281.60600,35.05880,3,-1,
dos,38.21590,287.77500,38.37850,3,-1,
dos,31.20020,207.40900,46.33320,3,-1,
dos,30.60000,331.74100,42.02500,3,-1,
dos,39.36740,151.83600,53.91560,3,-1,
dos,35.14290,223.51400,33.01790,3,-1,
dos,34.50000,254.85700,33.06250,3,-1,
dos,40.84490,235.39500,36.69340,3,-1,
dos,35.24990,326.64000,44.07290,3,-1,
dos,34.37590,262.56200,50.05660,3,-1,
dos,39.13300,323.86000,60.40300,3,-1,
dos,34.88290,335.66000,32.20880,3,-1,
dos,35.45450,319.70300,30.03410,3,-1,
dos,38.57140,265.40500,42.64290,3,-1,
dos,41.00000,19.25510,50.04170,3,-1,
dos,40.00000,304.56500,32.66670,3,-1,
dos,39.60000,148.18900,49.90000,3,-1,
dos,33.06580,240.66600,42.29000,3,-1,
dos,40.58850,345.16200,38.82850,3,-1,
dos,28.56050,90.91400,46.95520,3,-1,
dos,42.73020,183.72200,42.58460,3,-1,
dos,30.37460,251.33200,63.30990,3,-1,
dos,31.27120,237.57000,34.30260,3,-1,
dos,36.41860,249.83700,79.02620,3,-1,
dos,33.19670,82.99980,30.48350,3,-1,
dos,30.66540,63.97710,33.88310,3,-1,
dos,36.83500,190.68200,61.55180,3,-1,
dos,34.00000,186.25100,30.16670,3,-1,
dos,36.94740,175.66500,42.05920,3,-1,
dos,36.53180,296.95700,74.28720,3,-1,
dos,33.59750,248.53500,62.00180,3,-1,
dos,37.27320,242.83700,58.08570,3,-1,
dos,37.33190,261.72600,42.04750,3,-1,
dos,31.16730,76.67150,39.65740,3,-1,
dos,37.20000,55.38720,33.10000,3,-1,
dos,38.70340,322.83600,40.73480,3,-1,
dos,38.57140,298.92500,33.48210,3,-1,
dos,39.33330,190.85000,38.04170,3,-1,
dos,34.00000,344.62000,47.29170,3,-1,
dos,37.80000,153.21700,34.22500,3,-1,
dos,40.00000,282.75100,39.33330,3,-1,
dos,37.58610,301.01100,82.39620,3,-1,
dos,36.46150,237.86300,33.02880,3,-1,
dos,34.71430,237.82600,44.16070,3,-1,
dos,31.08380,299.75500,35.93730,3,-1,
dos,36.52510,107.48800,45.01550,3,-1,
dos,35.55690,73.31000,58.01780,3,-1,
dos,36.00000,314.89200,32.00000,3,-1,
dos,37.23540,206.22500,39.04000,3,-1,
dos,30.00000,30.37880,36.00000,3,-1,
dos,37.85450,169.65100,68.65680,3,-1,
dos,36.47180,251.10300,39.02290,3,-1,
dos,37.48040,277.45100,43.20200,3,-1,
dos,36.28670,109.10200,37.60270,3,-1,
dos,37.72780,73.29110,37.20380,3,-1,
dos,40.08770,189.22600,46.17330,3,-1,
dos,37.63640,203.54300,48.30680,3,-1,
dos,36.54530,329.14900,40.02570,3,-1,
dos,43.41850,337.25400,37.05070,3,-1,
dos,35.20460,304.58400,50.02030,3,-1,
dos,30.40290,206.64000,35.36370,3,-1,
dos,31.71430,248.70000,30.89290,3,-1,
dos,34.67440,287.41700,64.80600,3,-1,
dos,32.66060,301.23500,35.48500,3,-1,
dos,34.53180,302.21300,36.15630,3,-1,
dos,31.28570,19.24370,60.16070,3,-1,
dos,39.81820,302.89100,49.55680,3,-1,
dos,33.67350,175.21100,44.34710,3,-1,
dos,38.70830,296.10700,64.18570,3,-1,
dos,36.49760,104.83100,38.77470,3,-1,
dos,45.69230,79.39290,51.24040,3,-1,
dos,37.82620,77.51820,38.08470,3,-1,
dos,32.18180,257.64000,32.55680,3,-1,
dos,35.37930,32.74080,34.03880,3,-1,
dos,41.18930,331.03100,41.38410,3,-1,
dos,39.17280,335.30000,34.74180,3,-1,
dos,35.07290,281.69700,30.11370,3,-1,
dos,36.35290,277.32400,40.00730,3,-1,
dos,32.66670,0.11059,36.34720,3,-1,
dos,38.04630,236.97800,69.83840,3,-1,
dos,34.06780,293.54800,73.76480,3,-1,
dos,40.58820,77.63980,48.24260,3,-1,
dos,42.00000,81.27890,43.23240,3,-1,
dos,37.50000,37.95510,37.18750,3,-1,
dos,37.35610,159.38800,47.22920,3,-1,
dos,32.27030,281.93400,50.78720,3,-1,
dos,33.86380,246.02400,39.49080,3,-1,
dos,42.00000,26.19920,30.50000,3,-1,
dos,38.72730,70.67110,41.56820,3,-1,
dos,37.77220,74.64200,54.60800,3,-1,
dos,37.37440,336.59300,64.17080,3,-1,
dos,36.28570,171.90600,40.01190,3,-1,
dos,34.80000,250.33500,36.07500,3,-1,
dos,36.16220,85.51260,57.00340,3,-1,
dos,41.41600,89.12980,43.54530,3,-1,
dos,34.80000,71.41050,45.17500,3,-1,
dos,38.00000,68.64320,44.33330,3,-1,
dos,34.04660,164.20500,61.23990,3,-1,
dos,27.91120,184.22500,43.12850,3,-1,
dos,34.44740,303.57100,48.23940,3,-1,
dos,40.67450,245.89000,42.99970,3,-1,
dos,34.36360,247.96800,33.10230,3,-1,
dos,34.57140,67.84740,45.29760,3,-1,
dos,38.79830,331.99500,57.32600,3,-1,
dos,35.10290,171.10500,39.45070,3,-1,
dos,38.95670,250.23800,40.45750,3,-1,
dos,27.60070,286.03200,31.63310,3,-1,
dos,35.93210,58.25540,40.00050,3,-1,
dos,33.97540,103.23000,30.36180,3,-1,
dos,36.19360,85.52940,42.00400,3,-1,
dos,32.28570,66.68830,49.01190,3,-1,
dos,31.00000,162.66400,38.04170,3,-1,
dos,34.45470,178.41900,64.09230,3,-1,
dos,34.71920,176.34900,35.16900,3,-1,
dos,38.95630,174.29900,37.69120,3,-1,
dos,48.00000,76.81400,42.00000,3,-1,
dos,40.90910,148.31600,34.92040,3,-1,
dos,40.91770,311.40200,35.83310,3,-1,
dos,35.60000,199.39100,33.00830,3,-1,
dos,32.31680,77.43530,34.40860,3,-1,
dos,40.24020,345.29900,62.70280,3,-1,
dos,39.60000,241.26400,55.90000,3,-1,
dos,34.91190,71.95060,33.10440,3,-1,
dos,33.47140,154.33200,58.69070,3,-1,
dos,40.45720,187.95100,33.07300,3,-1,
dos,24.00000,344.05500,40.86430,3,-1,
dos,35.43890,111.18700,40.01690,3,-1,
dos,32.93540,62.28610,34.70510,3,-1,
dos,46.42300,160.37100,58.15700,3,-1,
dos,35.79040,237.21700,45.00240,3,-1,
dos,42.66870,99.56460,57.92530,3,-1,
dos,36.64860,212.83400,47.67120,3,-1,
dos,35.05260,72.55420,31.05920,3,-1,
dos,34.50000,135.65600,38.06250,3,-1,
dos,40.45160,339.98300,41.13310,3,-1,
dos,37.55560,132.58200,70.22680,3,-1,
dos,35.50000,67.32670,36.02080,3,-1,
dos,41.15630,241.80800,34.31300,3,-1,
dos,28.15420,77.63900,53.79310,3,-1,
dos,33.27270,71.79380,34.28410,3,-1,
dos,36.54550,119.71100,32.01140,3,-1,
dos,37.13130,87.23160,65.35080,3,-1,
dos,38.37990,60.37250,36.39110,3,-1,
dos,42.27330,131.33100,41.33600,3,-1,
dos,39.35750,110.12800,42.20470,3,-1,
dos,30.00000,145.12000,32.37500,3,-1,
dos,33.00850,99.23270,50.66350,3,-1,
dos,33.93700,122.71500,30.08800,3,-1,
dos,34.72730,338.20100,48.18560,3,-1,
dos,38.41620,327.20300,36.04940,3,-1,
dos,36.84350,169.70100,35.06320,3,-1,
dos,38.87780,114.04600,41.22920,3,-1,
dos,39.14290,56.20080,65.72020,3,-1,
dos,32.31210,330.52900,45.02550,3,-1,
dos,37.50340,158.56900,34.08380,3,-1,
dos,37.71370,69.35250,37.06350,3,-1,
dos,42.69400,319.22400,36.69020,3,-1,
dos,36.28570,98.20970,50.00600,3,-1,
dos,38.00000,267.56200,49.08330,3,-1,
dos,31.26320,164.25300,47.48030,3,-1,
dos,39.00000,6.94844,67.12500,3,-1,
dos,34.52320,64.21340,30.06030,3,-1,
dos,39.81260,98.15270,37.10750,3,-1,
dos,31.09090,158.82700,59.84090,3,-1,
dos,38.92010,155.63600,48.92290,3,-1,
dos,33.72620,66.58880,46.13100,3,-1,
dos,32.40000,32.23850,35.45000,3,-1,
dos,36.72690,164.72000,43.28420,3,-1,
dos,38.40000,14.13770,38.60000,3,-1,
dos,32.96570,117.98900,43.10400,3,-1,
dos,37.44830,61.66210,36.21120,3,-1,
dos,32.76920,205.48500,40.72760,3,-1,
dos,47.44040,251.96200,35.18880,3,-1,
dos,42.00000,46.02060,37.47580,3,-1,
dos,36.74560,60.68350,60.08240,3,-1,
dos,36.17140,82.25040,47.00360,3,-1,
dos,34.50510,61.42630,30.07600,3,-1,
dos,39.33460,269.88300,42.62950,3,-1,
dos,41.25000,286.25000,42.53130,3,-1,
dos,31.41180,69.07300,39.24260,3,-1,
dos,36.54550,266.52200,30.01140,3,-1,
dos,34.69570,161.79900,31.13590,3,-1,
dos,40.00000,45.38430,56.33330,3,-1,
dos,30.63160,125.67300,34.90130,3,-1,
dos,38.72730,90.24030,37.28410,3,-1,
dos,31.99740,73.09790,32.15320,3,-1,
dos,46.04480,297.39100,35.27320,3,-1,
dos,38.40000,105.91600,31.20000,3,-1,
dos,34.80000,117.98900,32.10000,3,-1,
dos,33.93350,271.72100,31.26470,3,-1,
dos,35.33330,311.54500,43.02780,3,-1,
dos,34.15390,344.60800,41.17090,3,-1,
dos,38.30770,9.32862,31.24040,3,-1,
dos,36.00000,55.07160,36.00000,3,-1,
dos,45.40990,117.14900,34.85120,3,-1,
dos,31.65520,68.16440,32.90090,3,-1,
dos,37.09090,170.72300,51.18180,3,-1,
dos,34.69570,288.34900,31.13590,3,-1,
dos,34.79310,299.74100,40.81910,3,-1,
dos,34.00000,292.81700,40.20830,3,-1,
dos,32.18180,246.56800,44.11360,3,-1,
dos,36.36980,28.58350,37.00400,3,-1,
dos,39.73130,126.20700,88.96720,3,-1,
dos,35.00000,116.43600,35.04170,3,-1,
dos,40.44090,15.47860,50.05560,3,-1,
dos,33.03810,107.30000,37.89730,3,-1,
dos,40.80000,337.63600,44.60000,3,-1,
dos,38.96460,109.70100,35.48260,3,-1,
dos,38.94530,303.08100,41.73720,3,-1,
dos,37.63640,335.10000,33.10230,3,-1,
dos,37.44830,354.17900,45.21120,3,-1,
dos,36.34920,24.90040,35.09810,3,-1,
dos,36.29030,71.92690,30.00450,3,-1,
dos,32.80000,345.79200,41.06670,3,-1,
dos,35.10570,288.42300,34.02900,3,-1,
dos,42.00000,12.85190,33.50000,3,-1,
dos,31.05710,196.46000,37.11640,3,-1,
dos,45.00000,348.55800,37.25000,3,-1,
dos,31.63640,135.10400,41.45450,3,-1,
dos,36.35290,146.71600,39.00730,3,-1,
dos,48.00000,120.20500,54.77730,3,-1,
dos,35.69720,142.69100,37.00610,3,-1,
dos,37.34470,347.12300,31.08090,3,-1,
dos,30.00000,240.64000,35.00000,3,-1,
dos,35.33330,138.36100,43.04170,3,-1,
dos,37.27270,104.85600,53.18560,3,-1,
dos,47.10240,298.27700,52.80270,3,-1,
dos,33.52940,116.70600,35.36030,3,-1,
dos,30.00000,115.51800,52.00000,3,-1,
dos,41.29540,1.06149,48.82960,3,-1,
dos,32.08700,251.36100,34.22280,3,-1,
dos,34.85010,354.40400,33.14640,3,-1,
dos,39.97460,121.73500,30.32500,3,-1,
dos,39.51530,10.63700,58.21350,3,-1,
dos,35.98500,149.46400,39.00000,3,-1,
dos,33.47410,93.87360,35.38260,3,-1,
dos,31.79970,100.99600,32.29720,3,-1,
dos,30.66200,140.56100,40.73220,3,-1,
dos,35.54480,120.85200,50.14530,3,-1,
dos,39.53140,124.35400,32.84200,3,-1,
dos,29.59240,137.02100,37.51660,3,-1,
dos,26.94280,131.96000,41.22110,3,-1,
dos,34.24890,353.82500,31.24720,3,-1,
dos,37.82610,256.38500,45.26630,3,-1,
dos,37.74900,63.11850,38.26320,3,-1,
dos,38.17830,70.73400,42.31330,3,-1,
dos,24.00000,351.78400,52.71270,3,-1,
dos,38.47060,162.88400,45.36030,3,-1,
dos,37.20970,82.12430,30.14000,3,-1,
dos,34.56660,335.85300,39.26490,3,-1,
dos,32.21050,7.89119,43.89470,3,-1,
dos,29.64630,7.36402,58.81250,3,-1,
dos,43.04460,171.18100,33.15850,3,-1,
dos,28.09060,336.43300,36.31180,3,-1,
dos,36.40000,146.17300,32.00830,3,-1,
dos,42.00000,93.88620,30.25000,3,-1,
dos,28.31630,225.84000,31.43820,3,-1,
dos,36.90550,5.62231,35.03350,3,-1,
dos,41.89270,155.38200,44.88640,3,-1,
dos,39.70220,5.16113,36.74560,3,-1,
dos,32.18180,325.59600,30.55680,3,-1,
dos,40.90910,130.11500,31.92040,3,-1,
dos,46.98410,5.66812,42.02340,3,-1,
dos,38.88460,38.57750,30.33390,3,-1,
dos,41.14290,115.52500,33.28570,3,-1,
dos,38.00000,135.49600,35.20830,3,-1,
dos,34.86410,294.18100,55.10550,3,-1,
dos,31.69870,334.41700,66.76880,3,-1,
dos,30.00000,111.69600,36.37500,3,-1,
dos,40.00000,168.96300,33.33330,3,-1,
dos,32.40000,228.23300,44.90000,3,-1,
dos,32.85500,270.69200,39.58580,3,-1,
dos,31.45450,151.65900,45.36740,3,-1,
dos,33.55560,45.55800,32.56020,3,-1,
dos,36.40860,130.22500,41.00900,3,-1,
dos,37.95570,23.92130,33.37360,3,-1,
dos,28.72140,71.27000,37.49360,3,-1,
dos,40.80000,339.86000,37.80000,3,-1,
dos,34.26190,328.96200,40.14770,3,-1,
dos,36.54550,118.62200,57.02270,3,-1,
dos,31.88490,325.04900,40.53460,3,-1,
dos,33.57010,6.10484,30.35020,3,-1,
dos,30.01630,358.17700,45.96410,3,-1,
dos,35.45450,189.09100,49.02270,3,-1,
dos,30.00000,97.26210,35.12500,3,-1,
dos,33.76410,66.90830,35.05060,3,-1,
dos,34.15390,33.36600,36.17090,3,-1,
dos,39.00000,11.77440,39.75000,3,-1,
dos,48.00000,145.55600,36.33330,3,-1,
dos,39.18080,55.42610,49.91840,3,-1,
dos,35.69540,0.82953,38.84920,3,-1,
dos,39.33330,21.22440,37.69440,3,-1,
dos,39.00000,29.61250,36.37500,3,-1,
dos,28.30640,196.16100,32.35640,3,-1,
dos,31.24140,99.44370,38.28020,3,-1,
dos,40.44620,18.77120,54.96330,3,-1,
dos,37.11840,86.85370,36.07950,3,-1,
dos,48.00000,16.39980,45.11130,3,-1,
dos,40.85110,69.79290,31.85340,3,-1,
dos,38.72730,114.25600,33.56820,3,-1,
dos,36.40000,164.63000,38.00830,3,-1,
dos,48.00000,172.99300,40.66700,3,-1,
dos,32.47030,75.33050,31.49030,3,-1,
dos,33.29040,3.64817,39.49170,3,-1,
dos,37.89280,121.59200,34.28370,3,-1,
dos,34.38850,165.65500,34.14220,3,-1,
dos,41.49580,327.52400,38.20420,3,-1,
dos,37.71430,67.35690,34.14290,3,-1,
dos,40.28570,28.10910,31.89290,3,-1,
dos,34.42700,321.12900,38.76000,3,-1,
dos,36.00000,152.73600,31.00000,3,-1,
dos,35.45450,224.47300,34.01140,3,-1,
dos,40.51930,323.09800,47.21350,3,-1,
dos,37.05880,2.08231,37.06620,3,-1,
dos,35.53850,345.73200,61.02880,3,-1,
dos,35.45450,316.18400,33.01140,3,-1,
dos,37.80280,338.27200,41.60490,3,-1,
dos,35.33330,286.36100,43.05560,3,-1,
dos,35.68420,309.73800,41.00660,3,-1,
dos,38.55090,359.63100,47.23580,3,-1,
dos,37.03560,19.94770,39.08100,3,-1,
dos,42.00000,286.34000,35.75000,3,-1,
dos,35.14290,57.61940,31.03570,3,-1,
dos,40.67780,351.71100,35.92890,3,-1,
dos,38.87370,92.41950,36.60320,3,-1,
dos,39.59690,6.78963,36.95490,3,-1,
dos,34.50180,306.13900,32.24950,3,-1,
dos,48.00000,203.27200,38.77730,3,-1,
dos,34.00690,108.56500,30.18640,3,-1,
dos,30.00000,333.89400,38.00000,3,-1,
dos,35.76000,154.49400,32.00500,3,-1,
dos,39.40950,227.31000,36.25870,3,-1,
dos,37.81200,206.29800,50.07640,3,-1,
dos,32.38340,140.93700,34.00500,3,-1,
dos,34.58280,356.96400,39.21440,3,-1,
dos,39.58050,59.53670,31.66230,3,-1,
dos,39.29160,206.01400,30.66670,3,-1,
dos,31.71460,7.99246,35.74400,3,-1,
dos,33.52940,99.67950,30.36030,3,-1,
dos,39.43730,106.12700,32.88830,3,-1,
dos,37.00000,97.51540,41.04170,3,-1,
dos,43.23040,114.96400,41.57330,3,-1,
dos,38.93620,37.07050,39.46900,3,-1,
dos,33.34030,186.47300,32.51890,3,-1,
dos,37.14500,185.05300,33.28240,3,-1,
dos,36.00000,113.83000,66.00000,3,-1,
dos,32.52630,175.57600,30.79610,3,-1,
dos,44.53960,96.73580,40.46290,3,-1,
dos,33.40580,142.91400,30.32630,3,-1,
dos,38.25000,188.84400,32.28130,3,-1,
dos,34.32860,153.93300,43.65950,3,-1,
dos,37.36330,80.75680,42.10020,3,-1,
dos,43.02690,135.52000,48.76920,3,-1,
dos,33.20000,177.04000,30.40830,3,-1,
dos,40.08200,125.20400,39.23980,3,-1,
dos,32.66670,159.26400,39.69440,3,-1,
dos,38.25400,17.99650,39.84680,3,-1,
dos,29.30720,198.26600,41.32340,3,-1,
dos,38.73630,116.81900,58.49220,3,-1,
dos,38.00000,137.84000,55.25000,3,-1,
dos,32.33330,100.11100,32.68060,3,-1,
dos,39.00000,347.42100,32.25000,3,-1,
dos,32.42040,79.94180,41.93980,3,-1,
dos,39.33330,91.51510,50.69440,3,-1,
dos,35.45450,218.67000,58.01140,3,-1,
dos,40.14700,133.41300,32.07060,3,-1,
dos,41.32800,219.51400,32.25300,3,-1,
dos,38.52190,357.29900,36.07620,3,-1,
dos,38.00000,297.12200,35.20830,3,-1,
dos,37.20000,188.09400,47.10000,3,-1,
dos,48.00000,152.21700,57.00000,3,-1,
dos,34.61540,344.96000,36.08650,3,-1,
dos,31.84620,155.03500,34.77880,3,-1,
dos,38.08300,57.27290,50.36290,3,-1,
dos,32.57140,8.14659,30.57140,3,-1,
dos,36.39360,177.55200,57.01110,3,-1,
dos,40.71080,37.20490,34.03600,3,-1,
dos,40.30860,44.07420,36.14660,3,-1,
dos,32.18180,260.30500,34.55680,3,-1,
dos,35.64710,48.88310,35.00730,3,-1,
dos,42.51050,316.46000,34.53720,3,-1,
dos,44.92960,99.16070,32.85630,3,-1,
dos,38.71620,323.15900,32.96650,3,-1,
dos,31.71430,22.39920,31.44640,3,-1,
dos,33.76580,308.16900,33.88930,3,-1,
dos,30.00840,254.54600,34.87320,3,-1,
dos,30.28230,26.19470,34.34880,3,-1,
dos,45.44590,319.58500,40.76750,3,-1,
dos,42.00000,332.32400,30.70540,3,-1,
dos,41.25270,281.79400,31.81730,3,-1,
dos,40.40000,281.23700,47.00830,3,-1,
dos,34.81760,119.72900,32.07260,3,-1,
dos,36.49650,316.57200,35.49640,3,-1,
dos,40.66040,312.70400,38.67560,3,-1,
dos,42.00000,324.38700,36.88890,3,-1,
dos,42.28290,332.92900,32.29450,3,-1,
dos,35.97000,332.51100,33.98050,3,-1,
dos,48.00000,324.04500,51.45710,3,-1,
dos,39.81820,256.96300,37.55680,3,-1,
dos,35.57150,287.41300,30.01190,3,-1,
dos,39.61360,332.94700,66.07980,3,-1,
dos,30.00000,324.36300,51.87500,3,-1,
dos,48.00000,25.05310,35.77730,3,-1,
dos,58.20000,201.28000,37.40830,4,-1,
dos,45.83440,132.16700,31.10190,4,-1,
dos,42.00000,228.62800,36.37500,4,-1,
dos,60.00000,260.18400,37.00000,4,-1,
dos,51.93920,272.06900,30.18300,4,-1,
dos,45.57290,318.11100,37.12760,4,-1,
dos,54.00000,267.24200,33.12500,4,-1,
dos,44.92270,229.58200,34.15700,4,-1,
dos,53.75980,261.31200,38.41050,4,-1,
dos,45.33650,316.56600,31.04030,4,-1,
dos,44.00000,316.90800,40.33330,4,-1,
dos,55.17690,226.95000,37.11240,4,-1,
dos,45.27270,262.59900,30.18940,4,-1,
dos,53.49570,265.75400,50.42310,4,-1,
dos,51.66540,270.81600,35.40540,4,-1,
dos,52.96240,232.18400,37.84240,4,-1,
dos,49.03260,218.49400,32.02120,4,-1,
dos,59.05330,324.39800,33.78770,4,-1,
dos,53.72090,332.36700,31.62890,4,-1,
dos,42.00000,291.35800,41.58330,4,-1,
dos,44.32260,197.68900,33.48520,4,-1,
dos,51.95740,265.52500,35.85190,4,-1,
dos,51.33330,331.09900,32.34720,4,-1,
dos,49.20000,310.90700,30.00830,4,-1,
dos,56.63540,233.35300,35.33530,4,-1,
dos,47.89100,349.05500,47.00030,4,-1,
dos,42.00000,257.04700,54.91670,4,-1,
dos,41.60480,208.59100,35.46320,4,-1,
dos,61.04280,267.73400,45.86750,4,-1,
dos,52.64370,286.89800,48.61070,4,-1,
dos,57.05460,222.14300,66.21900,4,-1,
dos,53.85340,277.31700,43.96350,4,-1,
dos,55.00000,294.96500,47.04170,4,-1,
dos,52.05030,213.57600,40.11650,4,-1,
dos,50.86050,222.50400,32.19980,4,-1,
dos,41.44180,324.86200,41.24140,4,-1,
dos,48.69750,280.42200,49.02960,4,-1,
dos,45.85710,281.03500,31.14880,4,-1,
dos,46.77140,17.21770,37.79610,4,-1,
dos,54.34290,357.61300,34.62980,4,-1,
dos,54.70590,173.43800,33.76960,4,-1,
dos,47.34050,160.67100,45.01020,4,-1,
dos,45.60000,19.40000,33.20000,4,-1,
dos,51.94050,256.69100,52.40140,4,-1,
dos,72.00000,161.27800,40.77780,4,-1,
dos,36.00000,226.01600,47.91700,4,-1,
